gene,stage,direction,image_url
CG4972,1,lateral,"('24932_s.bmp',)"
CG4972,2,dorsal,"('24933_s.bmp',)"
CG4972,4,lateral,"('24934_s.bmp',)"
CG4972,5,dorsal,"('24937_s.bmp',)"
CG4972,5,lateral,"('24935_s.bmp', '24936_s.bmp', '24938_s.bmp')"
CG4972,6,dorsal,"('24940_s.bmp', '24942_s.bmp')"
CG4972,6,lateral,"('24939_s.bmp',)"
CG4976,1,lateral,"('19713_s.bmp', '19714_s.bmp')"
CG4976,2,dorsal,"('19716_s.bmp',)"
CG4976,2,lateral,"('19715_s.bmp',)"
CG4976,3,dorsal,"('19717_s.bmp',)"
CG4976,3,lateral,"('19718_s.bmp',)"
CG4976,4,dorsal,"('19719_s.bmp',)"
CG4976,4,lateral,"('19720_s.bmp', '19721_s.bmp')"
CG4978,3,lateral,"('60017_s.bmp',)"
CG4978,4,lateral,"('60018_s.bmp',)"
CG4978,5,lateral,"('60020_s.bmp', '60021_s.bmp', '60023_s.bmp')"
CG4978,5,ventral,"('60019_s.bmp', '60022_s.bmp')"
CG4978,6,lateral,"('60024_s.bmp', '60025_s.bmp')"
CG4978,6,ventral,"('60026_s.bmp',)"
CG4984,6,lateral,"('29118_s.bmp', '29120_s.bmp')"
CG4984,6,ventral,"('29119_s.bmp',)"
CG4994,1,lateral,"('40035_s.bmp',)"
CG4994,2,lateral,"('40036_s.bmp',)"
CG4994,3,lateral,"('40038_s.bmp',)"
CG4994,5,lateral,"('40039_s.bmp',)"
CG4994,6,lateral,"('40041_s.bmp', '40042_s.bmp')"
CG4999,1,lateral,"('34781_s.bmp',)"
CG4999,6,dorsal,"('34788_s.bmp', '34789_s.bmp', '34790_s.bmp', '34791_s.bmp')"
CG4999,6,lateral,"('34787_s.bmp', '34792_s.bmp')"
CG5002,2,dorsal,"('61368_s.bmp',)"
CG5002,2,lateral,"('61352_s.bmp', '61362_s.bmp', '61366_s.bmp', '61367_s.bmp', '61370_s.bmp', '61371_s.bmp')"
CG5002,2,ventral,"('61369_s.bmp',)"
CG5002,3,lateral,"('61353_s.bmp', '61374_s.bmp')"
CG5002,4,dorsal,"('61355_s.bmp',)"
CG5002,4,lateral,"('61354_s.bmp', '61356_s.bmp', '61373_s.bmp')"
CG5002,5,lateral,"('61357_s.bmp', '61360_s.bmp', '61376_s.bmp', '61377_s.bmp')"
CG5002,6,dorsal,"('61380_s.bmp', '61382_s.bmp')"
CG5002,6,lateral,"('61381_s.bmp',)"
CG5010,1,lateral,"('40107_s.bmp',)"
CG5010,6,dorsal,"('40113_s.bmp',)"
CG5010,6,lateral,"('40112_s.bmp', '40114_s.bmp')"
CG5010,6,ventral,"('40111_s.bmp',)"
CG5012,1,lateral,"('49827_s.bmp',)"
CG5012,5,dorsal,"('49831_s.bmp',)"
CG5012,5,lateral,"('49832_s.bmp',)"
CG5012,6,lateral,"('49833_s.bmp',)"
CG5012,6,ventral,"('49834_s.bmp', '49835_s.bmp')"
CG5021,1,lateral,"('32925_s.bmp',)"
CG5021,2,lateral,"('32926_s.bmp',)"
CG5021,4,lateral,"('32927_s.bmp',)"
CG5021,5,lateral,"('32928_s.bmp', '32929_s.bmp')"
CG5021,6,lateral,"('32932_s.bmp',)"
CG5021,6,ventral,"('32930_s.bmp', '32931_s.bmp')"
CG5023,6,dorsal,"('34779_s.bmp',)"
CG5023,6,lateral,"('34776_s.bmp', '34778_s.bmp')"
CG5023,6,ventral,"('34775_s.bmp', '34777_s.bmp')"
CG5027,1,lateral,"('8480_s.bmp', '69464_s.bmp')"
CG5027,2,lateral,"('69465_s.bmp', '8469_s.bmp')"
CG5027,5,dorsal,"('8481_s.bmp', '69469_s.bmp')"
CG5027,5,lateral,"('8475_s.bmp', '69470_s.bmp')"
CG5027,6,dorsal,"('8479_s.bmp',)"
CG5027,6,lateral,"('69461_s.bmp', '8476_s.bmp')"
CG5027,6,ventral,"('8477_s.bmp',)"
CG5033,1,lateral,"('9614_s.bmp', '22200_s.bmp')"
CG5033,2,lateral,"('9615_s.bmp', '9616_s.bmp', '22201_s.bmp')"
CG5033,3,lateral,"('9618_s.bmp', '22212_s.bmp')"
CG5033,4,dorsal,"('22203_s.bmp',)"
CG5033,4,lateral,"('9619_s.bmp', '22202_s.bmp', '22213_s.bmp')"
CG5033,4,ventral,"('22214_s.bmp',)"
CG5033,5,dorsal,"('9626_s.bmp', '22215_s.bmp')"
CG5033,5,lateral,"('9620_s.bmp', '9621_s.bmp', '9622_s.bmp', '9623_s.bmp', '9624_s.bmp', '9625_s.bmp', '22204_s.bmp', '22205_s.bmp')"
CG5033,5,ventral,"('22206_s.bmp',)"
CG5033,6,dorsal,"('9628_s.bmp', '22207_s.bmp', '22209_s.bmp')"
CG5033,6,lateral,"('9629_s.bmp', '22208_s.bmp', '22210_s.bmp', '22211_s.bmp')"
CG5033,6,ventral,"('9627_s.bmp',)"
CG5037,1,lateral,"('57965_s.bmp',)"
CG5037,5,lateral,"('57969_s.bmp',)"
CG5037,6,lateral,"('57971_s.bmp',)"
CG5037,6,ventral,"('57972_s.bmp', '57973_s.bmp', '57974_s.bmp')"
CG5044,1,lateral,"('61819_s.bmp', '61820_s.bmp')"
CG5044,5,lateral,"('61824_s.bmp', '61825_s.bmp')"
CG5044,6,dorsal,"('61826_s.bmp', '61828_s.bmp', '61829_s.bmp')"
CG5044,6,lateral,"('61827_s.bmp',)"
CG5048,6,dorsal,"('45393_s.bmp',)"
CG5048,6,lateral,"('45391_s.bmp', '45394_s.bmp')"
CG5048,6,ventral,"('45395_s.bmp',)"
CG5058,2,lateral,"('77491_s.bmp', '77492_s.bmp', '77493_s.bmp', '77491_s.bmp', '77492_s.bmp', '77493_s.bmp')"
CG5058,3,lateral,"('77494_s.bmp', '77502_s.bmp', '77503_s.bmp', '77494_s.bmp', '77502_s.bmp', '77503_s.bmp')"
CG5058,5,dorsal,"('77495_s.bmp', '77495_s.bmp')"
CG5058,6,dorsal,"('77497_s.bmp', '77504_s.bmp', '77497_s.bmp', '77504_s.bmp')"
CG5058,6,lateral,"('77499_s.bmp', '77501_s.bmp', '77499_s.bmp', '77501_s.bmp')"
CG5058,6,ventral,"('77496_s.bmp', '77496_s.bmp')"
CG5059,2,dorsal,"('36103_s.bmp',)"
CG5059,2,lateral,"('36108_s.bmp', '36109_s.bmp')"
CG5059,2,ventral,"('36099_s.bmp', '36104_s.bmp', '36106_s.bmp', '36107_s.bmp', '36110_s.bmp', '36111_s.bmp')"
CG5059,3,lateral,"('36112_s.bmp', '36117_s.bmp', '36118_s.bmp')"
CG5059,4,ventral,"('36114_s.bmp',)"
CG5059,5,dorsal,"('36123_s.bmp',)"
CG5059,5,lateral,"('36115_s.bmp', '36116_s.bmp', '36120_s.bmp', '36121_s.bmp')"
CG5059,5,ventral,"('36119_s.bmp',)"
CG5059,6,dorsal,"('36124_s.bmp',)"
CG5059,6,lateral,"('36125_s.bmp',)"
CG5061,2,lateral,"('57103_s.bmp',)"
CG5061,3,lateral,"('57104_s.bmp', '57108_s.bmp')"
CG5061,4,lateral,"('57105_s.bmp',)"
CG5061,5,lateral,"('57107_s.bmp', '57109_s.bmp')"
CG5061,5,ventral,"('57110_s.bmp',)"
CG5061,6,dorsal,"('57114_s.bmp',)"
CG5061,6,lateral,"('57106_s.bmp', '57113_s.bmp')"
CG5061,6,ventral,"('57112_s.bmp',)"
CG5063,1,lateral,"('6677_s.bmp',)"
CG5063,2,lateral,"('6678_s.bmp',)"
CG5063,3,lateral,"('6679_s.bmp',)"
CG5063,3,ventral,"('6680_s.bmp',)"
CG5063,4,lateral,"('6681_s.bmp', '6682_s.bmp', '6683_s.bmp', '6684_s.bmp')"
CG5063,5,lateral,"('6685_s.bmp', '6686_s.bmp')"
CG5063,5,ventral,"('6687_s.bmp',)"
CG5063,6,lateral,"('6688_s.bmp', '6689_s.bmp', '6691_s.bmp')"
CG5063,6,ventral,"('6690_s.bmp',)"
CG5064,1,lateral,"('63657_s.bmp',)"
CG5064,2,lateral,"('63650_s.bmp', '63651_s.bmp')"
CG5064,3,lateral,"('63652_s.bmp',)"
CG5064,4,dorsal,"('63653_s.bmp',)"
CG5064,5,lateral,"('63654_s.bmp', '63655_s.bmp', '63658_s.bmp')"
CG5064,5,ventral,"('63656_s.bmp',)"
CG5064,6,dorsal,"('63659_s.bmp',)"
CG5064,6,ventral,"('63660_s.bmp',)"
CG5073,1,lateral,"('30498_s.bmp',)"
CG5073,3,lateral,"('30500_s.bmp',)"
CG5073,4,lateral,"('30506_s.bmp',)"
CG5073,5,lateral,"('30501_s.bmp', '30502_s.bmp')"
CG5073,6,lateral,"('30504_s.bmp',)"
CG5073,6,ventral,"('30503_s.bmp', '30505_s.bmp')"
CG5077,1,lateral,"('17815_s.bmp',)"
CG5077,6,dorsal,"('17824_s.bmp',)"
CG5077,6,lateral,"('17818_s.bmp', '17819_s.bmp', '17820_s.bmp', '17821_s.bmp')"
CG5080,5,lateral,"('58001_s.bmp', '58010_s.bmp', '58011_s.bmp', '58015_s.bmp')"
CG5080,5,ventral,"('58016_s.bmp',)"
CG5080,6,dorsal,"('58033_s.bmp',)"
CG5080,6,lateral,"('58004_s.bmp', '58039_s.bmp')"
CG5080,6,ventral,"('58003_s.bmp', '58026_s.bmp')"
CG5083,1,lateral,"('32967_s.bmp',)"
CG5083,2,lateral,"('32968_s.bmp',)"
CG5083,4,dorsal,"('32970_s.bmp', '32975_s.bmp')"
CG5083,4,lateral,"('32976_s.bmp',)"
CG5083,4,ventral,"('32969_s.bmp',)"
CG5083,5,lateral,"('32971_s.bmp', '32972_s.bmp')"
CG5083,6,dorsal,"('32973_s.bmp',)"
CG5083,6,lateral,"('32974_s.bmp',)"
CG5085,1,lateral,"('31820_s.bmp',)"
CG5085,3,lateral,"('31823_s.bmp',)"
CG5085,4,ventral,"('31824_s.bmp',)"
CG5085,5,lateral,"('31826_s.bmp',)"
CG5085,5,ventral,"('31825_s.bmp',)"
CG5085,6,dorsal,"('31828_s.bmp',)"
CG5085,6,lateral,"('31827_s.bmp',)"
CG5087,1,lateral,"('35040_s.bmp',)"
CG5087,5,lateral,"('35046_s.bmp', '35047_s.bmp')"
CG5087,6,dorsal,"('35048_s.bmp', '35049_s.bmp')"
CG5093,2,dorsal,"('21632_s.bmp', '34384_s.bmp')"
CG5093,2,lateral,"('21633_s.bmp', '21634_s.bmp', '21635_s.bmp', '21636_s.bmp', '34383_s.bmp')"
CG5093,3,dorsal,"('21638_s.bmp', '21639_s.bmp')"
CG5093,3,lateral,"('21637_s.bmp', '21666_s.bmp', '21667_s.bmp')"
CG5093,4,dorsal,"('34387_s.bmp', '34390_s.bmp', '34396_s.bmp', '34397_s.bmp')"
CG5093,4,lateral,"('34385_s.bmp', '34386_s.bmp', '34398_s.bmp', '34399_s.bmp')"
CG5093,4,ventral,"('34393_s.bmp',)"
CG5093,5,dorsal,"('21640_s.bmp', '21645_s.bmp', '21648_s.bmp')"
CG5093,5,lateral,"('21641_s.bmp', '21647_s.bmp', '21649_s.bmp', '21650_s.bmp', '21651_s.bmp', '21652_s.bmp', '21671_s.bmp', '21673_s.bmp')"
CG5093,5,ventral,"('21642_s.bmp', '21643_s.bmp', '21644_s.bmp', '21668_s.bmp')"
CG5093,6,dorsal,"('21655_s.bmp', '21656_s.bmp', '21657_s.bmp', '21660_s.bmp', '21661_s.bmp', '21665_s.bmp', '21674_s.bmp', '21675_s.bmp', '34394_s.bmp', '34400_s.bmp')"
CG5093,6,lateral,"('21659_s.bmp', '21662_s.bmp', '21663_s.bmp', '34395_s.bmp', '34401_s.bmp')"
CG5105,5,lateral,"('15192_s.bmp', '15193_s.bmp')"
CG5105,6,ventral,"('15196_s.bmp',)"
CG5109,1,lateral,"('70982_s.bmp', '18237_s.bmp')"
CG5109,2,dorsal,"('70994_s.bmp',)"
CG5109,2,lateral,"('18238_s.bmp', '18239_s.bmp', '18240_s.bmp', '70987_s.bmp', '70988_s.bmp', '70992_s.bmp', '70993_s.bmp', '70995_s.bmp')"
CG5109,2,ventral,"('70983_s.bmp',)"
CG5109,3,dorsal,"('18244_s.bmp',)"
CG5109,3,lateral,"('70991_s.bmp', '70996_s.bmp', '18241_s.bmp')"
CG5109,5,lateral,"('70984_s.bmp',)"
CG5109,6,dorsal,"('70989_s.bmp',)"
CG5109,6,lateral,"('70986_s.bmp', '70990_s.bmp', '18245_s.bmp')"
CG5109,6,ventral,"('70985_s.bmp',)"
CG5114,3,lateral,"('52330_s.bmp',)"
CG5114,5,dorsal,"('52327_s.bmp',)"
CG5114,5,lateral,"('52325_s.bmp', '52326_s.bmp')"
CG5114,5,ventral,"('52328_s.bmp',)"
CG5114,6,dorsal,"('52333_s.bmp', '52334_s.bmp')"
CG5114,6,ventral,"('52329_s.bmp', '52331_s.bmp', '52332_s.bmp', '52335_s.bmp')"
CG5123,2,dorsal,"('72039_s.bmp', '72042_s.bmp', '72044_s.bmp', '72069_s.bmp', '72070_s.bmp')"
CG5123,2,lateral,"('72008_s.bmp', '72009_s.bmp', '72036_s.bmp', '72037_s.bmp', '72038_s.bmp', '72040_s.bmp', '72041_s.bmp', '72052_s.bmp', '72071_s.bmp')"
CG5123,3,lateral,"('72065_s.bmp', '72066_s.bmp', '72067_s.bmp')"
CG5123,4,dorsal,"('72033_s.bmp', '72034_s.bmp', '72073_s.bmp')"
CG5123,4,lateral,"('72024_s.bmp', '72028_s.bmp', '72029_s.bmp', '72030_s.bmp', '72035_s.bmp', '72047_s.bmp', '72048_s.bmp', '72072_s.bmp')"
CG5123,5,dorsal,"('72016_s.bmp', '72017_s.bmp', '72055_s.bmp')"
CG5123,5,lateral,"('72011_s.bmp', '72012_s.bmp', '72053_s.bmp', '72056_s.bmp', '72057_s.bmp', '72060_s.bmp', '72061_s.bmp', '72062_s.bmp')"
CG5123,5,ventral,"('72010_s.bmp',)"
CG5123,6,dorsal,"('72018_s.bmp', '72019_s.bmp', '72021_s.bmp', '72022_s.bmp', '72023_s.bmp', '72046_s.bmp')"
CG5123,6,lateral,"('72020_s.bmp', '72045_s.bmp')"
CG5123,6,ventral,"('72063_s.bmp', '72068_s.bmp')"
CG5125,6,dorsal,"('15482_s.bmp',)"
CG5130,1,lateral,"('32878_s.bmp', '32879_s.bmp')"
CG5130,2,lateral,"('32880_s.bmp', '32882_s.bmp')"
CG5130,2,ventral,"('32881_s.bmp',)"
CG5130,5,dorsal,"('32886_s.bmp', '32887_s.bmp')"
CG5130,5,lateral,"('32885_s.bmp', '32888_s.bmp', '32889_s.bmp', '32890_s.bmp', '32892_s.bmp')"
CG5130,6,lateral,"('32894_s.bmp',)"
CG5130,6,ventral,"('32893_s.bmp', '32895_s.bmp')"
CG5133,2,dorsal,"('19661_s.bmp',)"
CG5133,2,lateral,"('19630_s.bmp', '19631_s.bmp', '19632_s.bmp')"
CG5133,3,dorsal,"('19662_s.bmp', '19663_s.bmp')"
CG5133,3,lateral,"('19633_s.bmp', '19634_s.bmp')"
CG5133,4,dorsal,"('19637_s.bmp', '19647_s.bmp')"
CG5133,4,lateral,"('19635_s.bmp', '19636_s.bmp')"
CG5133,4,ventral,"('19638_s.bmp', '19640_s.bmp')"
CG5133,5,dorsal,"('19648_s.bmp', '19650_s.bmp', '19651_s.bmp')"
CG5133,5,lateral,"('19642_s.bmp', '19644_s.bmp', '19645_s.bmp', '19652_s.bmp', '19653_s.bmp', '19664_s.bmp', '19665_s.bmp')"
CG5133,5,ventral,"('19643_s.bmp', '19654_s.bmp', '19666_s.bmp')"
CG5133,6,dorsal,"('19657_s.bmp',)"
CG5133,6,lateral,"('19646_s.bmp', '19655_s.bmp', '19656_s.bmp', '19668_s.bmp')"
CG5133,6,ventral,"('19660_s.bmp',)"
CG5149,1,lateral,"('24083_s.bmp', '51442_s.bmp')"
CG5149,2,lateral,"('51443_s.bmp', '51444_s.bmp', '51459_s.bmp', '24084_s.bmp', '24085_s.bmp')"
CG5149,3,lateral,"('51445_s.bmp',)"
CG5149,4,dorsal,"('24087_s.bmp',)"
CG5149,4,lateral,"('51460_s.bmp', '24088_s.bmp')"
CG5149,5,dorsal,"('51447_s.bmp',)"
CG5149,5,lateral,"('24089_s.bmp', '24090_s.bmp', '51446_s.bmp', '51448_s.bmp')"
CG5149,6,dorsal,"('51455_s.bmp',)"
CG5149,6,lateral,"('51450_s.bmp', '51451_s.bmp', '51454_s.bmp')"
CG5149,6,ventral,"('51452_s.bmp',)"
CG5150,6,dorsal,"('56045_s.bmp', '56046_s.bmp', '56047_s.bmp')"
CG5150,6,lateral,"('56039_s.bmp', '56042_s.bmp')"
CG5160,2,lateral,"('31233_s.bmp',)"
CG5160,4,lateral,"('31238_s.bmp',)"
CG5160,4,ventral,"('31234_s.bmp', '31235_s.bmp', '31236_s.bmp', '31237_s.bmp')"
CG5160,6,dorsal,"('31239_s.bmp', '31242_s.bmp')"
CG5163,1,lateral,"('21804_s.bmp', '21805_s.bmp')"
CG5163,2,lateral,"('21806_s.bmp',)"
CG5163,4,dorsal,"('21809_s.bmp',)"
CG5163,4,lateral,"('21807_s.bmp',)"
CG5163,4,ventral,"('21808_s.bmp',)"
CG5163,5,dorsal,"('21810_s.bmp',)"
CG5163,5,lateral,"('21811_s.bmp', '21812_s.bmp')"
CG5163,6,dorsal,"('21813_s.bmp',)"
CG5163,6,lateral,"('21814_s.bmp', '21815_s.bmp')"
CG5168,1,lateral,"('63685_s.bmp',)"
CG5168,5,lateral,"('63689_s.bmp',)"
CG5168,6,ventral,"('63690_s.bmp', '63691_s.bmp', '63692_s.bmp')"
CG5170,1,lateral,"('57426_s.bmp',)"
CG5170,2,lateral,"('57427_s.bmp',)"
CG5170,3,lateral,"('57428_s.bmp',)"
CG5170,5,lateral,"('57430_s.bmp', '57431_s.bmp')"
CG5170,6,dorsal,"('57433_s.bmp',)"
CG5170,6,lateral,"('57432_s.bmp', '57434_s.bmp')"
CG5170,6,ventral,"('57436_s.bmp',)"
CG5171,2,dorsal,"('61016_s.bmp',)"
CG5171,2,lateral,"('7197_s.bmp', '7198_s.bmp', '61015_s.bmp', '61017_s.bmp', '61018_s.bmp')"
CG5171,3,dorsal,"('7209_s.bmp',)"
CG5171,3,lateral,"('61029_s.bmp', '7208_s.bmp', '7210_s.bmp', '7211_s.bmp')"
CG5171,4,dorsal,"('7199_s.bmp', '7200_s.bmp', '61019_s.bmp')"
CG5171,4,lateral,"('61021_s.bmp', '61022_s.bmp')"
CG5171,5,dorsal,"('61024_s.bmp', '61026_s.bmp', '7213_s.bmp')"
CG5171,6,dorsal,"('7205_s.bmp',)"
CG5171,6,lateral,"('7204_s.bmp', '7206_s.bmp', '61027_s.bmp')"
CG5171,6,ventral,"('61030_s.bmp', '61032_s.bmp', '61033_s.bmp', '61034_s.bmp')"
CG5175,1,lateral,"('20893_s.bmp', '28970_s.bmp')"
CG5175,2,lateral,"('28971_s.bmp', '20894_s.bmp', '20895_s.bmp')"
CG5175,3,lateral,"('28972_s.bmp',)"
CG5175,4,lateral,"('28973_s.bmp', '20897_s.bmp')"
CG5175,5,dorsal,"('20898_s.bmp',)"
CG5175,5,lateral,"('20899_s.bmp', '28974_s.bmp', '28975_s.bmp', '28976_s.bmp')"
CG5175,6,dorsal,"('28978_s.bmp', '20903_s.bmp')"
CG5175,6,lateral,"('28977_s.bmp', '20900_s.bmp', '20902_s.bmp')"
CG5175,6,ventral,"('20901_s.bmp',)"
CG5177,6,lateral,"('49665_s.bmp',)"
CG5177,6,ventral,"('49666_s.bmp',)"
CG5183,1,lateral,"('49443_s.bmp',)"
CG5183,2,lateral,"('49444_s.bmp',)"
CG5183,5,dorsal,"('49447_s.bmp',)"
CG5183,5,lateral,"('49448_s.bmp',)"
CG5183,6,lateral,"('49451_s.bmp',)"
CG5183,6,ventral,"('49450_s.bmp', '49452_s.bmp')"
CG5186,1,lateral,"('60037_s.bmp',)"
CG5186,2,lateral,"('60038_s.bmp',)"
CG5186,3,lateral,"('60039_s.bmp', '60040_s.bmp')"
CG5186,4,dorsal,"('60041_s.bmp', '60042_s.bmp')"
CG5186,4,ventral,"('60044_s.bmp',)"
CG5186,5,lateral,"('60045_s.bmp', '60046_s.bmp')"
CG5186,6,lateral,"('60049_s.bmp',)"
CG5186,6,ventral,"('60047_s.bmp', '60048_s.bmp')"
CG5187,2,dorsal,"('21781_s.bmp', '35096_s.bmp', '35096_s.bmp', '21781_s.bmp')"
CG5187,2,lateral,"('21764_s.bmp', '21765_s.bmp', '21767_s.bmp', '21768_s.bmp', '21769_s.bmp', '35095_s.bmp', '35095_s.bmp', '21764_s.bmp', '21765_s.bmp', '21767_s.bmp', '21768_s.bmp', '21769_s.bmp')"
CG5187,2,ventral,"('21766_s.bmp', '21766_s.bmp')"
CG5187,3,dorsal,"('21770_s.bmp', '21770_s.bmp')"
CG5187,4,dorsal,"('21773_s.bmp', '21773_s.bmp')"
CG5187,4,lateral,"('21771_s.bmp', '21772_s.bmp', '21771_s.bmp', '21772_s.bmp')"
CG5187,5,dorsal,"('21790_s.bmp', '21791_s.bmp', '21792_s.bmp', '21790_s.bmp', '21791_s.bmp', '21792_s.bmp', '35104_s.bmp', '35104_s.bmp')"
CG5187,5,lateral,"('21774_s.bmp', '21788_s.bmp', '21774_s.bmp', '21788_s.bmp', '35097_s.bmp', '35102_s.bmp', '35103_s.bmp', '35105_s.bmp', '35108_s.bmp', '35097_s.bmp', '35102_s.bmp', '35103_s.bmp', '35105_s.bmp', '35108_s.bmp')"
CG5187,5,ventral,"('21785_s.bmp', '21786_s.bmp', '21789_s.bmp', '21785_s.bmp', '21786_s.bmp', '21789_s.bmp', '35109_s.bmp', '35109_s.bmp')"
CG5187,6,dorsal,"('35112_s.bmp', '35114_s.bmp', '35115_s.bmp', '21776_s.bmp', '21793_s.bmp', '21776_s.bmp', '21793_s.bmp', '35112_s.bmp', '35114_s.bmp', '35115_s.bmp')"
CG5187,6,lateral,"('35110_s.bmp', '35113_s.bmp', '21775_s.bmp', '21780_s.bmp', '21775_s.bmp', '21780_s.bmp', '35110_s.bmp', '35113_s.bmp')"
CG5187,6,ventral,"('21777_s.bmp', '21778_s.bmp', '21779_s.bmp', '21777_s.bmp', '21778_s.bmp', '21779_s.bmp')"
CG5193,1,lateral,"('21469_s.bmp', '21470_s.bmp')"
CG5193,2,lateral,"('21471_s.bmp', '21473_s.bmp')"
CG5193,5,lateral,"('21474_s.bmp', '21475_s.bmp')"
CG5193,6,dorsal,"('21476_s.bmp',)"
CG5193,6,lateral,"('21477_s.bmp', '21478_s.bmp')"
CG5203,1,lateral,"('24382_s.bmp',)"
CG5210,1,lateral,"('55212_s.bmp',)"
CG5210,2,lateral,"('55217_s.bmp',)"
CG5210,3,dorsal,"('55237_s.bmp',)"
CG5210,3,lateral,"('55218_s.bmp', '55222_s.bmp', '55240_s.bmp')"
CG5210,3,ventral,"('55250_s.bmp', '55251_s.bmp')"
CG5210,4,lateral,"('55223_s.bmp',)"
CG5210,5,dorsal,"('55224_s.bmp',)"
CG5210,5,lateral,"('55253_s.bmp', '55254_s.bmp')"
CG5210,6,dorsal,"('55226_s.bmp', '55227_s.bmp', '55232_s.bmp')"
CG5210,6,lateral,"('55228_s.bmp', '55229_s.bmp')"
CG5215,1,lateral,"('46794_s.bmp', '46794_s.bmp')"
CG5215,2,lateral,"('46795_s.bmp', '46795_s.bmp')"
CG5215,3,dorsal,"('46796_s.bmp', '46796_s.bmp')"
CG5215,3,lateral,"('46797_s.bmp', '46798_s.bmp', '46797_s.bmp', '46798_s.bmp')"
CG5215,4,lateral,"('46799_s.bmp', '46799_s.bmp')"
CG5215,5,lateral,"('46800_s.bmp', '46801_s.bmp', '46800_s.bmp', '46801_s.bmp')"
CG5215,6,dorsal,"('46802_s.bmp', '46804_s.bmp', '46807_s.bmp', '46809_s.bmp', '46802_s.bmp', '46804_s.bmp', '46807_s.bmp', '46809_s.bmp')"
CG5215,6,lateral,"('46803_s.bmp', '46805_s.bmp', '46811_s.bmp', '46803_s.bmp', '46805_s.bmp', '46811_s.bmp')"
CG5215,6,ventral,"('46810_s.bmp', '46810_s.bmp')"
CG5220,1,lateral,"('7233_s.bmp',)"
CG5220,2,lateral,"('7235_s.bmp', '7248_s.bmp', '7250_s.bmp')"
CG5220,2,ventral,"('7249_s.bmp',)"
CG5220,4,dorsal,"('7238_s.bmp', '7253_s.bmp')"
CG5220,4,lateral,"('7236_s.bmp', '7237_s.bmp', '7252_s.bmp')"
CG5220,5,lateral,"('7239_s.bmp', '7241_s.bmp')"
CG5220,6,dorsal,"('7245_s.bmp',)"
CG5220,6,lateral,"('7243_s.bmp', '7244_s.bmp', '7246_s.bmp', '7247_s.bmp')"
CG5226,6,dorsal,"('27615_s.bmp',)"
CG5226,6,lateral,"('27613_s.bmp', '27614_s.bmp')"
CG5226,6,ventral,"('27612_s.bmp',)"
CG5235,1,lateral,"('48322_s.bmp',)"
CG5235,2,lateral,"('48323_s.bmp', '48338_s.bmp')"
CG5235,2,ventral,"('48339_s.bmp',)"
CG5235,3,dorsal,"('48325_s.bmp',)"
CG5235,3,lateral,"('48324_s.bmp',)"
CG5235,4,dorsal,"('48340_s.bmp',)"
CG5235,4,ventral,"('48327_s.bmp',)"
CG5235,5,dorsal,"('48328_s.bmp', '48329_s.bmp', '48330_s.bmp')"
CG5235,5,lateral,"('48331_s.bmp', '48333_s.bmp', '48334_s.bmp')"
CG5235,5,ventral,"('48332_s.bmp',)"
CG5235,6,dorsal,"('48335_s.bmp',)"
CG5235,6,lateral,"('48337_s.bmp',)"
CG5241,1,lateral,"('28726_s.bmp',)"
CG5241,2,lateral,"('28727_s.bmp',)"
CG5241,4,lateral,"('28728_s.bmp',)"
CG5241,5,dorsal,"('28734_s.bmp', '28739_s.bmp')"
CG5241,5,lateral,"('28729_s.bmp', '28731_s.bmp', '28733_s.bmp', '28737_s.bmp', '28740_s.bmp', '28745_s.bmp')"
CG5241,5,ventral,"('28730_s.bmp', '28738_s.bmp', '28748_s.bmp')"
CG5241,6,dorsal,"('28743_s.bmp',)"
CG5241,6,lateral,"('28742_s.bmp', '28744_s.bmp')"
CG5242,1,lateral,"('38657_s.bmp',)"
CG5242,5,lateral,"('38660_s.bmp', '38662_s.bmp', '38663_s.bmp')"
CG5242,6,dorsal,"('38666_s.bmp',)"
CG5242,6,lateral,"('38667_s.bmp',)"
CG5242,6,ventral,"('38664_s.bmp', '38665_s.bmp')"
CG5248,1,lateral,"('72131_s.bmp', '11420_s.bmp', '11421_s.bmp')"
CG5248,2,lateral,"('11422_s.bmp', '72132_s.bmp')"
CG5248,3,dorsal,"('11423_s.bmp',)"
CG5248,3,lateral,"('72133_s.bmp',)"
CG5248,4,lateral,"('11424_s.bmp', '72134_s.bmp')"
CG5248,5,dorsal,"('11425_s.bmp', '11428_s.bmp', '11430_s.bmp', '11432_s.bmp', '11433_s.bmp', '11435_s.bmp')"
CG5248,5,lateral,"('72135_s.bmp', '72138_s.bmp', '72139_s.bmp', '11427_s.bmp', '11429_s.bmp', '11434_s.bmp', '11436_s.bmp', '11437_s.bmp')"
CG5248,5,ventral,"('72140_s.bmp', '72141_s.bmp', '11426_s.bmp', '11431_s.bmp', '11438_s.bmp', '11439_s.bmp')"
CG5248,6,dorsal,"('72142_s.bmp', '72144_s.bmp', '72145_s.bmp', '72148_s.bmp')"
CG5248,6,lateral,"('11441_s.bmp', '11442_s.bmp', '72143_s.bmp')"
CG5249,2,dorsal,"('31733_s.bmp', '31739_s.bmp', '31750_s.bmp')"
CG5249,2,lateral,"('31728_s.bmp', '31734_s.bmp', '31736_s.bmp', '31737_s.bmp', '31738_s.bmp', '31752_s.bmp', '31753_s.bmp')"
CG5249,2,ventral,"('31735_s.bmp', '31751_s.bmp')"
